,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
183,M5gN0qG_l6Y,DaFuq!?Boom!,SYSTEM OF A DOWN - ATWA (MUSIC VIDEO) | SFM ANIMATION,"How you see this convict now?

DESCRIPTION:
• In the past 6 years of animating experience, this is my first attempt in making a music video animation. I tried hard in realism, because naturally, I'm not an animator and came in 3D-animation only with the desire to be a DIRECTOR. If I had an ability or a chance of participating in something like this as a director, I'd more likely do so. That's why it's more of a directing and writing kind of work. Although, all the animation was still done by me ( ͡ᵔ ᴗ ͡ᵔ)

• The clip here is made to touch the person watching it. 
Whether you'll have a feeling of injustice, sadness or anger (or any other indescribable feeling), if you feel something and your mood would change, or atleast the video would encourage you to leave a comment (no matter if it's positive or negative), then it would mean that I accomplished what I wanted.

• This is a fan-made animated music video on one of my favorite SOAD songs. The original lyrics doesn't refer to what happens in my video, however, I thought it would be a good idea to use them in this context. 

(if you're author of certain assets and I didn't credit you properly, please contact me)

CONTACT INFORMATION:
• blugrayguy@gmail.com
• https://www.instagram.com/dafuqboomtv
• https://steamcommunity.com/id/dafuqboom","['system of a down', 'soad', 'serj tankian', 'sfm', 'sourcefilmmaker', 'animation', 'police brutality']",2020-10-15T02:58:18Z,784488,34372,,2291,PT3M50S,hd,true
184,ZPYbj4p9z18,DaFuq!?Boom!,when radio doesn't work but you're beatboxer 2 [SFM],"This car is so old and stupid that it can transform into super-metal-grinding machine...
beatboxing by verbalarse

Respectful assets used in the video:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=250337605
cars models from TDM's Cars (by TheDanishMaster)
citizen model - https://steamcommunity.com/sharedfiles/filedetails/?id=677129372
cars models - https://steamcommunity.com/sharedfiles/filedetails/?id=441927969

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","[""when radio doesn't work"", 'beatbox', 'verbalase', 'dafuqmomentz', 'big smoke']",2020-06-19T17:29:20Z,9249310,198406,,7512,PT1M54S,hd,true
185,Sj-sVQhrxYk,DaFuq!?Boom!,FRAGS - CS:GO Animation (SFM),"What's going to happen if noob is thirst for frags? 
This animation was originally began in 2015 (that's why old SAS models and map). After 5 years, I've decided to get back to it and finish. It doesn't mean I was making this crap for 5 years lol, it took only like 2 months (I was less skilled in 2015).

Animated & Edited by Dafuq!?Boom!

Respectful assets used in the video:
tablet models - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com

0:00 Preparing
0:22 Mission starts
0:52 Terrorists attack
2:35 Defusal
3:10 Aftermath
4:09 Ending","['counter strike', 'sfm csgo', 'sourcefilmmaker', 'global offensive', 'funny animation']",2020-06-03T22:23:32Z,2654087,62719,,1020,PT4M26S,hd,true
186,0GVWAVw26-E,DaFuq!?Boom!,Daf Moments - Best Of Compilation (SFM Animations),"Collection of my best citizen animations created since 2018. Enjoy!

animation by me
beatbox by verbalase

Respectful assets used in the video:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=250337605
cars models from TDM's Cars (by TheDanishMaster)
citizen model - https://steamcommunity.com/sharedfiles/filedetails/?id=677129372
cars models - https://steamcommunity.com/sharedfiles/filedetails/?id=441927969
police model - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473
phone model - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339 
food - https://steamcommunity.com/sharedfiles/filedetails/?id=108024198
knuckles - https://steamcommunity.com/sharedfiles/filedetails/?id=1328291931

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com
Timelines:
0:00 - BEGINNING
0:07 - When radio doesn't work but you're beatboxer
1:27 - GOTTA GET FAST
1:40 - DO THE DOOR BLYAT (Part 1)
2:57 - NYOMCITY
3:44 - DO THE DOOR BLYAT (Part 2)
5:14 - YOU'RE UNDER ARREST!
5:29 - HONEY WHERE YOU'VE BEEN (Part 1)
6:43 - DEWAY
7:26 - HONEY WHERE YOU'VE BEEN (Part 2)
8:00 -  Idk wat is this lol","['sfm', 'sourcefilmmaker', 'dafuqboom', 'big smoke', 'funny animation', 'sfm beatbox', 'do the door blyat', ""honey where you've been""]",2020-04-28T15:37:43Z,3266610,53955,,2076,PT8M49S,hd,true
187,wVlWL22Y2dk,DaFuq!?Boom!,DO THE DOOR BLYAT (SFM Animation),"Animation based on a real iconic Russian meme video. A non-ordinary Russian person has been doing hooligan things for which his neighbours called the police. He refused to open the door to police, and so they busted it. What are they going to do about it? Watch the video!

Respectful assets used in the video:
rp_evocity_v2p - https://steamcommunity.com/sharedfiles/filedetails/?id=250337605
citizen model - https://steamcommunity.com/sharedfiles/filedetails/?id=677129372
police models - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473
phone model - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339 

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['do the door', 'weld my door', 'sfm', 'dafuqboom', 'funny animation', ""honey where you've been""]",2020-04-05T09:43:38Z,3303047,102697,,6050,PT3M1S,hd,true
188,mRHOR3OFDE8,DaFuq!?Boom!,number nine number nine [SFM],"ravioli ravioli what's in my pocketoli

Animation by PowerCat
models enhancing by Wolfe

Respectful assets used in the video:
map 1 - https://steamcommunity.com/sharedfiles/filedetails/?id=264839450
map 2 - https://steamcommunity.com/sharedfiles/filedetails/?id=867635838
food models - https://steamcommunity.com/sharedfiles/filedetails/?id=108024198

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['ravioli ravioli', 'filthy frank', 'big smoke', 'number nine', 'big smoke order', 'sfm', 'big smoke sfm', 'number 9', 'gta sa', 'san andreas', 'big smoke meme']",2020-03-30T23:44:58Z,4696420,93087,,2578,PT1M46S,hd,true
189,ct9ZteUl0Qs,DaFuq!?Boom!,when car.exe has stopped working [sfm],"nyoooooooooooooom

original by Video Dubs

Respectful assets used in the video:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=250337605
cars models from TDM's Cars (by TheDanishMaster)
citizens model - https://steamcommunity.com/sharedfiles/filedetails/?id=677129372
police model - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['dafuqmomentz', 'sfm', 'sourcefilmmaker', 'funny animation', '3d animation', 'gta animation', 'dafuqboom']",2020-03-20T19:03:57Z,3328288,96887,,4053,PT1M2S,hd,true
190,Ud3psboXIoo,DaFuq!?Boom!,when radio doesn't work but you're beatboxer [sfm],"vroom-vroom, ima bouta blow this room
original beatboxing by verbalarse

Respectful assets used in the video:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=250337605
cars models from TDM's Cars (by TheDanishMaster)
citizen model - https://steamcommunity.com/sharedfiles/filedetails/?id=677129372
cars models - https://steamcommunity.com/sharedfiles/filedetails/?id=441927969

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['beatbox', 'blade', 'sfm', 'sourcefilmmaker', 'dafuqmomentz', 'dafuqboom', 'car race']",2020-03-11T11:41:11Z,32801835,567353,,22280,PT1M29S,hd,true
191,gcRFePFbXHo,DaFuq!?Boom!,American Police In a Nutshell (JUSTIFY COPS - Episode 1) [PUBG SFM Animation],"Someone stole a piece of bread from the supermarket! Who is this black guy? Police officers by command of Colonel Boomer are going to find out who stands behind this awful crime. 

▶ Animation by Dafuq!?Boom!
▶ Music by Valve and Dafuq!?Boom!

Credits:
rp_evocity_v2p - https://steamcommunity.com/sharedfiles/filedetails/?id=250337605
food models - https://steamcommunity.com/sharedfiles/filedetails/?id=108024198
police models - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473
armstrong - https://steamcommunity.com/sharedfiles/filedetails/?id=331652234
tablet - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966
original civilian models by Smalls
Freeman model by Evil Ash

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['dafuqmomentz', 'justify cops', 'funny animation', '3d animation', 'dafuqboom', 'police animation', 'sfm', 'sourcefilmmaker', 'big smoke meme']",2020-02-27T22:59:45Z,1550761,52509,,2582,PT11M,hd,true
192,ETxRkSyziyo,DaFuq!?Boom!,Wu Zi Mu Compilation (SFM GTA Animations),"Everything you need to know about Wu Zi Meme is here. He-he-he-he-he-heeeeee...

Me and PowerCat have been doing Woozie memes since 2017 for 3 years, so I guess it was time to make a compilation with this extraordinary character. Have fun! 

🖤Like, Share and Subscribe!

▶Animation by PowerCat & Dafuq!?Boom!
▶Stoopid ideas by PowerCat & Dafuq!?Boom!
▶Amazing GTA:SA models by Wolfe & Ex-Mo.

Respectful assets used in the video:
sfm_manndarin - https://steamcommunity.com/sharedfiles/filedetails/?id=525864518
ttt_mcdonalds - https://steamcommunity.com/sharedfiles/filedetails/?id=264839450
ttt_grovestreet - https://steamcommunity.com/sharedfiles/filedetails/?id=867635838
gm_coolhouse - https://steamcommunity.com/sharedfiles/filedetails/?id=128072152
book - https://steamcommunity.com/sharedfiles/filedetails/?id=744044497
tablet - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966
food - https://steamcommunity.com/sharedfiles/filedetails/?id=108024198
modernhouse_part2_nightime - https://steamcommunity.com/sharedfiles/filedetails/?id=1138978644

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com

0:00 How are you in the water #1
0:31 MY NAME IS... #1
1:10 How are you in the water #2
1:21 DIB #1
1:43 MY NAME IS... #2
1:55 I'M BLACK NOT CHINESE (Part 1)
2:37 Nutty Big Smoke #1
2:45 DIB #2
2:58 I'M BLACK NOT CHINESE (Part 2)
4:15 DIB #3
4:35 How are you in the water #3
5:00 Halloween Special
6:27 How are you in the water #4
6:50 Nutty Big Smoke #2
7:10 Boneless Dip 2
8:45 Ending
9:05 wtf!?","['gta sa', 'big smoke order', 'sfm big smoke', 'san andreas', 'gta san andreas gameplay', 'gta woozie', 'gta memes']",2020-02-12T05:59:08Z,2612374,59573,,2224,PT9M10S,hd,true
193,rmzjIew_AQU,DaFuq!?Boom!,Big Smoke - fat guy [SFM Billie Eilish Bad Guy Parody],"You gotta eat to keep your strenght up, man! OHHHHHHHHH!!!

▶Original by Billie Eilish
▶Animation by Dafuq!?Boom! & PowerCat
▶Amazing GTA SA Models by Wolfe & Ex-Mo: https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499

Respectful assets used in the video:
sfm_suburbia - https://steamcommunity.com/sharedfiles/filedetails/?id=301641175
ttt_grovestreet - https://steamcommunity.com/sharedfiles/filedetails/?id=867635838
food - https://steamcommunity.com/sharedfiles/filedetails/?id=108024198
desert road - https://steamcommunity.com/sharedfiles/filedetails/?id=520359287
modern_house_part2_daytime

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['big smoke order', 'sfm big smoke', 'sfm gta', 'billie eilish', 'bad guy', 'sourcefilmmaker', 'badlandschugs', 'gta memes']",2020-02-03T01:59:49Z,1718150,82901,,2923,PT3M39S,hd,true
194,0m54af4_NKk,DaFuq!?Boom!,"I'm black, not Chinese [SFM]","CJ tries to convince Woozie that he's black, not flatass chinese. Will he succeed?

▶Animation by PowerCat/Doorcloser
▶Amazing GTA SA Models by Wolfe & Ex-Mo: https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499

Respectful assets used in the video:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=525864518

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['big smoke', 'big smoke order', 'sfm gta', 'gta memes', 'big smoke meme', 'gta cj', 'san andreas', 'i want a divorce', 'cj is black', 'not chinese', 'sfm big smoke']",2020-01-16T01:55:36Z,2123970,98727,,3390,PT2M11S,hd,true
195,0m8tArMJdEM,DaFuq!?Boom!,Transformers:Missions - All Victory Playthrough (Transformers Animation Compilation),"Showing of all 2 victory paths in Transformers: Missions game. 
0:00 - EPIC VICTORY PATH
5:10 - VICTORY PATH

Play the game: https://youtu.be/vtVMD1C_KL8

🖤Like, Share and Subscribe!

▶Animation by Dafuq!?Boom!
▶Game idea by Dafuq!?Boom!
▶Amazing models by Valve & Transformers.

Follow/contact me:
Instagram ►https://www.instagram.com/dafuqboomtv/
Steampage ► http://steamcommunity.com/id/dafuqboom/","['transformers animation', 'sfm transformers', 'bumblebee vs soundwave', 'optimus prime vs soundwave', 'optimus animation', 'transformers fight', 'bumbleee movie', 'transformers game', 'sfm game', 'transformers 3d animation']",2019-12-29T04:08:29Z,3279813,24192,,340,PT11M10S,hd,false
196,IgSb4hP7WQY,DaFuq!?Boom!,Big Smoke vs CJojo [SFM Animation],"Big smoke is mafia boss cj is crook but soon things will change. Who is gonna win. CJojo or Big Smoke?

Respectful assets used in the video:
ttt_mcdonalds - https://steamcommunity.com/sharedfiles/filedetails/?id=264839450
food - https://steamcommunity.com/sharedfiles/filedetails/?id=108024198

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","['big smoke', 'cj', 'gta', 'sfm big smoke', 'big smoke order', 'number 9', 'minecraft', 'sfm gta', 'gta animation', 'mafia boss', 'jojo', 'jotaro vs dio']",2019-11-26T23:49:17Z,2858653,82447,,1643,PT1M58S,hd,true
197,VlJBi_f8FZk,DaFuq!?Boom!,Optimus Prime Dies in Different Ways [SFM Animation],Optimus Prime experiences 4 ways to die. See for yourself!,"['optimus prime', 'optimus blender', 'transformers blender', 'transformers hydraulic', 'transformers death', 'optimus fight', 'optimus war', 'optimus death']",2019-11-23T03:47:29Z,420293,6641,,260,PT5M3S,hd,false
198,Hc9_rY7R-O4,DaFuq!?Boom!,Optimus Prime Explodes in Microwave [SFM Transformers Animation],Optimus is melting in decepticon called Microwave.,"['transformers funny', 'transformer toys', 'optimus prime toy', 'transformer review', 'transformers microwave', 'optimus microwave', 'optimus blender', 'optimus hydraulic']",2019-11-12T22:14:52Z,459202,5315,,295,PT1M49S,hd,true
199,wKqUFyTC06s,DaFuq!?Boom!,Optimus Prime Dies in Blender [SFM Transformers Animation],Optimus Prime is destroyed to pieces in blender. Will he survive this shit?,"['optimus prime', 'optimus blender', 'transformers blender', 'transformers hydraulic', 'sfm transformers', 'sfm animation', 'optimus prime hydraulic', 'transformer funny']",2019-11-11T00:31:37Z,1518730,10768,,285,PT1M35S,hd,false
200,dRPC0bK-Zpc,DaFuq!?Boom!,Make Your Time 3 - Zombie Party [SFM Half-Life 2/Black Mesa],"Freeman interupted the party, and now obligated to participate in it. You asked for it! Famous scene taken from Make Your Time - Episode 3.

Credits:
● Characters, models, materials, maps, etc - VALVE, BM Team and Wolfe.
● Animation, set and all the work in SFM by me - Dafuq!?Boom!
● Voicing Gman also by me :)

Music used:
● Gorillaz - Kansas
● The Prodigy - Baby's got a Temper

Contact me:
● My Steam page - http://steamcommunity.com/id/dafuqboom/
● Insta - https://www.instagram.com/dafuqboomtv/","['make your time', 'sfm', 'sourcefilmmaker', 'sfm black mesa', 'half life', 'sfm half life', 'team fortress 2', 'gmod', 'garrys mod animation', 'gorgeous freeman', 'machinima', 'the prodigy', 'baby got a temper', 'half life 3']",2019-11-07T18:15:49Z,1124266,22974,,547,PT1M48S,hd,true
201,0D72yi1gy5E,DaFuq!?Boom!,Make Your Time - Episode 3 [SFM],"Gordon did some stuff in test lab. What he's gonna do about that now? And will he party with zombehs?

The real speedrun begins here!

Credits:
● Characters, models, materials, maps, etc - VALVE, BM Team and Wolfe.
● Animation, set and all the work in SFM by me - Dafuq!?Boom!
● Voicing Gman also by me :)

Music used (from start till end):
● Gorillaz - Clint Eastwood
● System of a Down - Ceegaro
● Evanescence - Bring me to Life
● System of a Down - Pictures
● Gorillaz - Kansas
● The Prodigy - Baby's got a Temper
● System of a Down - Sad Statue
● Kelly Bailey - Klaxon Beat

Respectful assets used in the video:
watch - https://steamcommunity.com/sharedfiles/filedetails/?id=469137653
tablet - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966

(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com

Timelines:
0:00 First Attempt
3:27 Second Attempt
4:43 Zombie Party
6:00 Second Attempt
7:04 Third Attempt","['half life', 'sfm half life', 'black mesa', 'half life machinima', 'sfm make your time', 'make your time 3', 'sourcefilmmaker', 'dafuqboom', 'gordon freeman', 'gman', 'half life speedrun', 'unforseen consequences', 'family friendly']",2019-11-06T03:33:42Z,1655472,60784,,4232,PT8M39S,hd,true
202,2En63SCcSEI,DaFuq!?Boom!,Top 5 Big Smoke Videos (Big Smoke SFM Compilation),"Five of the very best Big Smoke videos of all time by Dafuq!?Boom! and PowerCat. OHHHHHH!!!

🖤 Leave a like, share and subscribe!

▶Animation by Dafuq!?Boom! & PowerCat
▶Amazing GTA SA Models by Wolfe & Ex-Mo: https://steamcommunity.com/sharedfiles/filedetails/?id=1134508499

Follow/contact us:
Steampage ► http://steamcommunity.com/id/dafuqboom/
Instagram ►https://www.instagram.com/dafuqboomtv/","['big smoke', 'sfm gta sa', 'sfm gta', 'gta meme', 'big smoke order', 'number 9', 'extra dip', 'sfm big smoke', 'im at dip', 'sprunk cranberry', 'dib', 'big smoke anime', 'big smoke fight', 'smokezilla', 'dip in black', 'dafuqboom']",2019-10-18T21:28:17Z,3824889,46905,,1091,PT10M39S,hd,false
